9.822344308361193998e-04
6.122393831323195892e-04
7.515268941378449013e-04
1.420062360772370242e-03
8.050359978714658566e-04
1.002898036077763720e-03
8.732305122049174905e-04
1.088581175581859956e-03
9.564531370123485277e-04
8.728251969543250610e-04
1.235747118932607400e-03
6.552642045941106620e-04
7.388689875403316827e-04
9.708193673112716117e-04
6.552008951536281850e-04
1.254594305150468414e-03
8.916744453591043734e-04
8.785150227130653295e-04
8.480521220370346299e-04
6.552427845200981893e-04
5.700532115510887655e-04
7.200605007868998101e-04
1.273995053863313321e-03
7.082255594318221997e-04
1.026311784332577855e-03
1.030614997376375509e-03
8.531919551290603667e-04
1.113442048272865600e-03
9.512774173488585359e-04
1.135927937230524210e-03
8.554859044902091971e-04
6.031885318912980944e-04
8.187793763237061944e-04
5.361161401189427087e-04
1.349785384912024827e-03
1.829632363352706303e-03
2.636825364630719908e-03
3.508740723365741648e-03
3.309732521786745013e-03
1.608172592023317249e-03
1.502874494068209485e-03
1.024011626475902423e-03
7.183731053697042963e-04
1.046203460720346529e-03
6.114015398974140172e-04
6.398396956570090053e-04
5.230840682449675602e-04
9.928925689759798227e-04
1.041186091916013797e-03
7.749322811893484845e-04
1.071601345166847729e-03
9.018925628497149192e-04
7.229032540579460138e-04
1.029541058391511164e-03
8.078281304408413063e-04
5.644508608231870155e-04
7.432346365085991434e-04
1.379512990214925737e-03
7.741259053844506445e-04
8.556913126861305724e-04
8.841230907453189250e-04
9.691142215840516496e-04
1.152259777036401681e-03
1.383557122324118168e-03
1.313073608379632367e-03
1.075495086337727862e-03
1.205364196904570992e-03
6.563985593533178814e-04
7.899023731663119656e-04
1.052812899549375502e-03
8.239439768502641393e-04
9.116340331585228362e-04
9.165385146343495116e-04
6.710713819068008608e-04
8.225348094322855030e-04
8.997029034491583121e-04
6.438005780639660886e-04
6.361785323231033962e-04
8.653159679038337606e-04
1.086898080779452125e-03
8.225696474168918979e-04
9.322124891190906870e-04
8.349629092684203967e-04
8.218828038309136316e-04
7.773140578499750054e-04
8.346269156475744598e-04
8.279336450187985618e-04
9.310431201754665797e-04
8.838849750437090041e-04
1.183252865912575238e-03
7.389059819969939075e-04
8.003433111835087750e-04
9.115489459131477035e-04
8.780303620162446939e-04
7.065441957464186707e-04
8.289437680796855282e-04
9.609255262886571376e-04
1.258557863713822026e-03
9.258645020161839238e-04
6.874064710097849921e-04
7.680659735763253112e-04
1.213803987665490469e-03
6.475501609880845088e-04
9.178654473703399055e-04
1.008850254432870977e-03
9.015244070865605433e-04
9.561835494390443814e-04
8.002030205705646564e-04
1.075298710806124819e-03
5.315308032840607979e-04
9.040277644518809842e-04
7.428654383948748692e-04
6.959965279741082761e-04
9.189496569452210552e-04
9.623633730770928072e-04
7.066650142666971827e-04
6.530655765722983511e-04
5.448715594871507764e-04
9.963557226450360255e-04
8.852762334207921885e-04
7.773725274664424010e-04
7.331920241550128657e-04
7.319845359619528554e-04
8.076602865058643641e-04
1.020967012855697421e-03
8.895479374234464571e-04
7.678130323448164977e-04
9.619096077697672888e-04
8.857353011369717118e-04
6.633373331466664580e-04
7.147169534984341857e-04
8.538956523643818301e-04
8.794814491273250569e-04
8.022150777339500305e-04
